Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
284,Dillon Simpson,23,EDM,D,3,0,0,0,0,0,0.67,0.67,0,0,0,0,1,0,1,0,0,1,1,0,0,0.1,0,0,,,,simpsdi01
285,Dion Phaneuf,31,OTT,D,81,11,0.11,0.26,0.37,0.13,1.23,1.93,10,23,33,12,83,24,91,26,-6,51.3,56.9,-5.5,2,3.9,5.9,0,,,,phanedi01
286,Dmitrij Jaškin,23,STL,RW,51,3,0.02,0.2,0.22,0.06,0.35,1.08,1,11,12,4,22,3,15,1,5,18.7,15.8,2.8,-0.3,0.9,0.6,1,0,1,0,jaskidm01
287,Dmitry Kulikov,26,BUF,D,47,2,0.04,0.06,0.11,0.04,0.55,0.89,2,3,5,2,20,4,55,13,-26,30.1,37.1,-7,-0.5,0.4,-0.1,0,,,,kulikdm01
288,Dmitry Orlov,25,WSH,D,82,10,0.07,0.33,0.4,0.13,0.62,1.52,7,30,37,12,86,10,48,2,30,57.1,52.3,4.8,2.3,5.4,7.7,0,,,,orlovdm01
289,Dominic Moore,36,BOS,C,82,10,0.13,0.17,0.3,0.12,0.54,1.17,12,15,27,11,34,0,53,21,2,28.7,32.1,-3.5,1.1,1.5,2.6,1,0,1,0,mooredo01
290,Dominik Simon,22,PIT,C,2,0,0,0.5,0.5,0.14,0,1,0,1,1,0,1,0,2,0,-1,1.1,1.6,-0.5,0,0,0,0,,,,simondo01
291,Dougie Hamilton,23,CGY,D,81,17,0.16,0.46,0.62,0.21,0.79,2.74,14,41,55,19,85,23,55,5,12,58.1,47.8,10.2,4.8,4.7,9.5,0,,,,hamildo01
292,Drake Caggiula,22,EDM,LW,60,7,0.12,0.18,0.3,0.11,0.27,1.55,8,12,20,8,34,11,22,1,3,21.8,22.8,-1,0.6,1,1.6,0,,,,caggidr01
293,Drew Doughty,27,LAK,D,82,15,0.15,0.39,0.54,0.18,0.56,2.21,13,35,48,17,99,31,78,19,8,66.2,55.4,10.8,3.4,7.2,10.5,1,0,1,0,doughdr01
294,Drew Miller,32,DET,LW,55,3,0.09,0.04,0.13,0.06,0.33,0.78,6,2,8,4,9,0,32,11,-12,14.9,20,-5.1,-0.3,0.2,0,0,,,,milledr01
295,Drew Shore,26,VAN,C,14,1,0,0.14,0.14,0.04,0.29,0.79,0,2,2,1,3,0,9,3,-3,3.4,6.4,-2.9,-0.2,0.1,-0.1,0,,,,shoredr01
296,Drew Stafford,31,TOT,RW,58,8,0.14,0.22,0.36,0.14,0.41,1.88,8,14,22,8,39,10,25,1,6,25.7,26.6,-0.9,1,1.1,2.1,0,,,,staffdr01
297,Duncan Keith,33,CHI,D,80,16,0.08,0.59,0.66,0.2,0.2,2.29,7,51,58,18,112,27,92,29,22,59.7,63.9,-4.2,4,5.5,9.5,0,,,,keithdu01
298,Duncan Siemens,23,COL,D,3,0,0,0,0,0,0.67,0.67,0,0,0,0,0,0,2,0,-2,0.5,1.1,-0.6,0,-0.1,-0.1,0,,,,siemedu01
299,Dustin Brown,32,LAK,RW,80,13,0.18,0.28,0.45,0.17,0.28,2.19,15,24,39,15,58,14,61,12,-4,42.8,33.8,9,1.9,1.8,3.7,2,0,2,0,browndu01
300,Dustin Byfuglien,31,WPG,D,80,18,0.16,0.49,0.65,0.22,1.46,3.01,14,43,57,19,121,27,111,27,10,69.7,62.3,7.4,4.5,4,8.5,0,,,,byfugdu01
301,Dustin Tokarski,27,ANA,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.2,0,0,0,0.1,0,,,,tokardu01
302,Dwight King,27,TOT,LW,80,7,0.11,0.09,0.2,0.08,0.15,1.38,10,8,18,8,33,0,40,5,-2,33.6,39.6,-6,-0.5,1.6,1.1,0,,,,kingdw01
303,Dylan DeMelo,23,SJS,D,25,2,0.04,0.28,0.32,0.1,0.56,1.28,1,8,9,3,15,0,14,1,2,13.4,10.9,2.6,0.5,1.1,1.6,0,,,,demeldy01
304,Dylan Larkin,20,DET,C,80,13,0.21,0.19,0.4,0.17,0.46,2.23,19,16,35,15,48,11,68,3,-28,40.1,42.1,-2,1.8,0.5,2.3,2,0,2,0,larkidy01
305,Dylan McIlrath,24,TOT,D,6,1,0.17,0,0.17,0.09,2.33,0.5,1,0,1,1,1,0,3,0,-2,0.8,2.3,-1.5,0.1,0,0.1,0,,,,mcilrdy01
306,Dylan Strome,19,ARI,C,7,0,0,0.14,0.14,0.04,0,0.86,0,1,1,0,2,0,7,0,-5,1.9,3.5,-1.6,-0.2,-0.1,-0.3,0,,,,stromdy01
307,Eddie Läck,29,CAR,G,20,0,0,0,0,0,0,0,0,0,0,0,42,10,48,9,0,34.4,35.2,0,0,0,2.3,0,,,,lacked01
308,Elias Lindholm,22,CAR,C,72,15,0.15,0.47,0.63,0.21,0.22,2.1,12,37,49,17,67,19,57,7,-2,43,40.3,2.7,2.5,1.6,4.1,0,,,,lindhel01
309,Emerson Etem,24,ANA,LW,3,0,0,0,0,0,0.67,0,0,0,0,0,1,0,1,1,1,0.2,0.4,-0.2,-0.1,0.1,0,0,,,,etemem01
310,Eric Comrie,21,WPG,G,1,0,0,0,0,0,0,0,0,0,0,0,5,2,4,0,0,2.4,3.9,0,0,0,0.2,0,,,,comrier01
311,Eric Fehr,31,TOT,C,53,5,0.11,0.09,0.21,0.09,0.26,1.17,7,5,12,5,18,1,28,13,2,17,17.5,-0.4,0.2,0.5,0.7,0,,,,fehrer01
312,Éric Gélinas,25,COL,D,27,0,0,0.04,0.04,0.01,0.44,1.07,0,1,1,0,10,0,14,0,-4,7.5,13.3,-5.8,-0.3,0.5,0.2,0,,,,geliner01
313,Eric Gryba,28,EDM,D,40,2,0.05,0.1,0.15,0.05,1.63,1.13,2,4,6,2,18,0,29,6,-5,25.6,27.4,-1.8,0.1,0.9,1,0,,,,grybaer01
314,Eric Staal,32,MIN,C,82,25,0.34,0.45,0.79,0.31,0.41,2.57,31,41,72,28,92,22,64,11,17,54.9,40.7,14.2,6,2,8,1,1,0,100,staaler01
315,Erik Burgdoerfer,28,BUF,D,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,1,0.4,0.6,0,0,-0.1,0,,,,burgder01
316,Erik Condra,30,TBL,RW,13,0,0,0,0,0,0.31,0.62,0,0,0,0,2,0,6,0,-4,3.7,4.2,-0.5,-0.4,0,-0.4,0,,,,condrer01
317,Erik Gudbranson,25,VAN,D,30,2,0.03,0.17,0.2,0.06,0.6,1.33,1,5,6,2,16,0,38,8,-14,17.8,21.8,-3.9,0,0.4,0.5,0,,,,gudbrer01
318,Erik Haula,25,MIN,C,72,11,0.21,0.15,0.36,0.15,0.39,1.86,17,12,29,13,42,1,40,4,5,36,30.7,5.3,1.8,1.1,2.8,0,,,,haulaer01
319,Erik Johnson,28,COL,D,46,5,0.04,0.33,0.37,0.11,0.2,2.09,2,16,18,5,40,7,63,25,-6,29.3,31,-1.7,0.8,2.1,2.9,0,,,,johnser01
320,Erik Karlsson,26,OTT,D,77,24,0.22,0.7,0.92,0.31,0.36,2.83,19,59,78,26,112,36,85,19,10,59.4,56.6,2.8,7.2,5.7,12.9,5,2,3,40,karlser01
321,Esa Lindell,22,DAL,D,73,7,0.08,0.16,0.25,0.09,0.3,1.36,7,13,20,7,71,6,86,29,8,54.7,56.6,-2,0.7,3.6,4.2,0,,,,lindees01
322,Evan McEneny,22,VAN,D,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,-1,0.8,0.5,0.3,0,0,-0.1,0,,,,mceneev01
323,Evan Rodrigues,23,BUF,LW,30,3,0.13,0.07,0.2,0.09,0.13,1.7,4,2,6,3,8,2,17,4,-7,9.8,14.5,-4.7,0,0.2,0.2,1,0,1,0,rodriev01
324,Evander Kane,25,BUF,LW,70,19,0.4,0.21,0.61,0.28,1.61,3.71,31,16,47,21,58,15,71,11,-17,46.8,47.2,-0.3,4.2,1,5.1,1,0,1,0,kaneev01
325,Evgeni Malkin,30,PIT,C,62,28,0.53,0.63,1.16,0.46,1.24,3.08,37,43,80,32,97,36,43,0,18,46.3,34.8,11.6,8.4,1.6,9.9,5,1,4,20,malkiev01
326,Evgeny Kuznetsov,24,WSH,C,82,21,0.23,0.49,0.72,0.25,0.56,2.07,21,44,65,23,84,19,47,0,18,51,45.3,5.8,4.7,2.1,6.7,7,3,4,42.9,kuzneev01
327,Evgeny Svechnikov,20,DET,RW,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0.9,0.3,0.5,-0.1,0,0,1,1,0,100,svechev01
328,Fedor Tyutin,33,COL,D,69,4,0.01,0.17,0.19,0.06,0.55,0.67,1,13,14,4,34,0,84,26,-25,32.2,38.9,-6.7,-0.1,1.3,1.2,0,,,,tyutife01
329,Filip Forsberg,22,NSH,LW,82,25,0.38,0.33,0.71,0.3,0.39,2.85,34,30,64,27,86,25,76,11,-4,48.6,41.6,6.9,5.8,1.4,7.2,3,0,3,0,forsbfi01
330,François Beauchemin,36,COL,D,81,6,0.06,0.16,0.22,0.08,0.4,1.63,6,14,20,7,56,5,106,40,-14,45.6,55.5,-9.9,0.4,3.3,3.7,0,,,,beaucfr01
331,Frank Corrado,23,TOT,D,4,0,0,0,0,0,2,0.75,0,0,0,0,1,0,2,0,-1,1.3,3,-1.7,-0.1,0,-0.1,0,,,,corrafr01
332,Frank Vatrano,22,BOS,C,44,8,0.23,0.18,0.41,0.18,0.32,2.64,11,9,20,8,26,9,20,0,-3,20.2,17.3,2.9,1.5,0.6,2.2,1,0,1,0,vatrafr01
333,Frans Nielsen,32,DET,C,79,16,0.22,0.3,0.52,0.2,0.23,2.05,19,26,45,17,60,20,80,20,-19,42.4,40.6,1.8,2.6,1,3.6,8,2,6,25,nielsfr01
334,Freddie Hamilton,25,CGY,C,26,1,0.08,0,0.08,0.04,0.31,1.15,2,0,2,1,5,0,8,0,-3,6.9,8.3,-1.4,-0.3,0.2,-0.1,0,,,,hamilfr01
335,Frédérick Gaudreau,23,NSH,C,9,0,0,0.11,0.11,0.03,0,0.89,0,1,1,0,4,0,3,0,1,2.8,2.4,0.4,-0.1,0.1,0,0,,,,gaudrfr01
336,Frederik Andersen,27,TOR,G,66,0,0,0.02,0.02,0,0.24,0.02,0,1,1,0,204,47,168,30,0,132.1,132.9,0,0,0,13.1,0,,,,anderfr01
337,Frederik Gauthier,21,TOR,C,21,1,0.1,0.05,0.14,0.07,1.1,0.71,2,1,3,1,7,0,9,4,2,4,5.1,-1,0,0.3,0.3,0,,,,gauthfr01
338,Fredrik Claesson,24,OTT,D,33,4,0.09,0.24,0.33,0.12,0.12,0.76,3,9,12,4,15,0,14,4,5,16.3,11.6,4.7,1,1.4,2.4,0,,,,claesfr01
339,Gabriel Bourque,26,COL,LW,6,0,0,0,0,0,0,0.67,0,0,0,0,1,0,5,4,0,1.3,1.9,-0.6,-0.2,0.1,-0.1,0,,,,bourqga01
340,Gabriel Carlsson,20,CBJ,D,2,0,0,0.5,0.5,0.14,0,1.5,0,1,1,0,2,0,4,0,-2,1.3,0.9,0.4,0.1,-0.1,0,0,,,,carlsga01
341,Gabriel Dumont,26,TBL,C,39,2,0.05,0.05,0.1,0.04,0.74,0.87,2,2,4,2,8,0,7,1,1,11.2,11.9,-0.6,-0.4,0.5,0.1,0,,,,dumonga01
342,Gabriel Landeskog,24,COL,LW,72,14,0.25,0.21,0.46,0.19,0.86,2.35,20,16,36,15,49,13,84,23,-25,39.5,37.9,1.5,1.9,0.8,2.7,0,,,,landega01
343,Garnet Hathaway,25,CGY,RW,26,2,0.04,0.15,0.19,0.06,1.69,0.85,1,4,5,2,8,0,8,0,0,6.7,8.2,-1.5,0,0.3,0.3,0,,,,hathaga01
344,Garrett Mitchell,25,WSH,RW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.2,0,0,0,0,,,,mitchga01
345,Gemel Smith,22,DAL,C,17,2,0.18,0.18,0.35,0.14,1.24,1.12,3,3,6,2,7,0,10,2,-1,7.9,8.6,-0.7,0.4,0.2,0.5,0,,,,smithge02
346,Greg McKegg,24,TOT,C,46,3,0.07,0.09,0.15,0.06,0.48,0.78,3,4,7,3,15,0,19,1,-3,12.1,17.6,-5.5,-0.2,0.5,0.3,0,,,,mckeggr01
347,Greg Pateryn,26,TOT,D,36,3,0.03,0.22,0.25,0.08,0.28,1.17,1,8,9,3,22,0,27,4,-1,20.9,18.7,2.2,0.4,1.1,1.5,0,,,,patergr01
348,Griffen Molino,23,VAN,C,5,0,0,0,0,0,0,0.6,0,0,0,0,0,0,2,0,-2,1.8,2.7,-0.9,-0.1,0,-0.2,0,,,,molingr01
349,Gustav Forsling,20,CHI,D,38,2,0.05,0.08,0.13,0.05,0.11,1.26,2,3,5,2,21,4,16,2,3,18.2,21.7,-3.4,0.1,1.3,1.3,0,,,,forslgu02
350,Gustav Nyquist,27,DET,RW,76,16,0.16,0.47,0.63,0.21,0.24,2.17,13,39,52,18,72,17,54,0,0,47.2,44.2,3,2.9,1.7,4.7,6,3,3,50,nyquigu01
351,Gustav Olofsson,22,MIN,D,13,1,0,0.23,0.23,0.06,0.15,0.54,0,3,3,1,9,3,7,0,-1,6.8,5.5,1.3,0.1,0.2,0.3,0,,,,olofsgu01
352,Hampus Lindholm,23,ANA,D,66,7,0.09,0.21,0.3,0.11,0.55,1.42,7,15,22,8,65,10,52,11,13,52.9,36.3,16.6,1.1,4.5,5.6,1,0,1,0,lindhha01
353,Harry Zolnierczyk,29,NSH,LW,24,2,0.08,0.08,0.17,0.07,0.42,0.79,2,2,4,2,5,0,7,0,-2,5.4,8.8,-3.4,0.1,0.1,0.2,0,,,,zolniha01
354,Henrik Lundqvist,34,NYR,G,57,0,0,0.02,0.02,0,0,0,0,1,1,0,157,24,148,27,0,97.1,114.2,0,0,0,9.1,0,,,,lundqhe01
355,Henrik Sedin,36,VAN,C,82,18,0.18,0.43,0.61,0.22,0.34,1.21,17,38,55,20,65,19,76,3,-27,42.8,53,-10.2,2.9,1,3.9,0,,,,sedinhe01
356,Henrik Zetterberg,36,DET,C,82,23,0.21,0.62,0.83,0.28,0.27,2.38,19,56,75,26,93,22,56,0,15,57.2,44.5,12.7,4.9,2.7,7.6,4,3,1,75,zettehe01
357,Hudson Fasching,21,BUF,RW,10,0,0,0.1,0.1,0.03,0.2,0.6,0,1,1,0,1,0,2,0,-1,3.1,3.9,-0.8,-0.2,0.1,-0.1,0,,,,faschhu01
358,Hunter Shinkaruk,22,CGY,LW,7,0,0,0.14,0.14,0.04,0.29,0.71,0,1,1,0,1,0,4,0,-3,1.6,3,-1.4,-0.1,0,-0.1,0,,,,shinkhu01
359,Ian Cole,27,PIT,D,81,8,0.06,0.26,0.32,0.1,0.89,1.1,6,23,29,10,80,1,85,32,26,59.8,54.2,5.6,1.4,4.2,5.6,0,,,,coleia01
360,Ian McCoshen,21,FLA,D,3,0,0,0.33,0.33,0.09,0,0,0,1,1,0,1,0,1,0,0,1.5,1.8,-0.2,0.1,0.1,0.2,0,,,,mccosia01
361,Iiro Pakarinen,25,EDM,RW,14,2,0.14,0.14,0.29,0.12,0.14,1.07,2,2,4,2,4,0,2,0,2,3.6,3.4,0.2,0.3,0.2,0.5,0,,,,pakarii01
362,Ivan Barbashev,21,STL,C,30,5,0.17,0.23,0.4,0.15,0.07,0.67,6,8,14,5,16,2,9,0,5,11.1,9.1,2,0.9,0.6,1.5,0,,,,barbaiv01
363,Ivan Provorov,20,PHI,D,82,10,0.07,0.29,0.37,0.12,0.41,1.96,7,26,33,11,60,8,89,29,-7,45,45.8,-0.8,1.7,3.9,5.7,0,,,,provoiv01
364,J.T. Brown,26,TBL,RW,64,2,0.05,0.05,0.09,0.04,1.14,1.05,3,3,6,2,12,0,27,8,-7,19.3,21.9,-2.6,-0.9,0.5,-0.4,0,,,,brownjt01
365,J.T. Compher,21,COL,LW,21,2,0.14,0.1,0.24,0.1,0.19,1.43,3,2,5,2,12,4,12,4,0,7.5,7.1,0.4,0,0.4,0.4,0,,,,comphj.01
366,J.T. Miller,23,NYR,LW,82,21,0.27,0.41,0.68,0.26,0.26,1.61,24,37,61,23,74,10,63,17,17,40.7,51,-10.3,4.9,1.9,6.8,1,0,1,0,millejt01
367,Jaccob Slavin,22,CAR,D,82,11,0.06,0.35,0.41,0.13,0.15,1.21,6,32,38,12,90,9,84,26,23,62.6,51.1,11.5,1.9,6.7,8.6,6,2,4,33.3,slavija01
368,Jack Campbell,25,LAK,G,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.1,0,0,0,0.1,0,,,,campbja01
369,Jack Eichel,20,BUF,C,61,22,0.39,0.54,0.93,0.36,0.36,4.08,27,36,63,25,75,31,59,2,-13,39.8,42.3,-2.5,5.6,1,6.6,3,0,3,0,eicheja01
370,Jack Johnson,30,CBJ,D,82,8,0.06,0.22,0.28,0.09,0.39,1.41,6,20,26,9,78,2,69,16,23,66.6,64.7,1.9,0.9,5.3,6.3,0,,,,johnsja02
371,Jack Roslovic,20,WPG,C,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,-1,0.4,0.7,-0.3,0,0,-0.1,0,,,,rosloja01
372,Jack Skille,29,VAN,RW,55,4,0.09,0.07,0.16,0.07,0.22,1.33,6,4,10,4,13,0,13,0,0,16.5,19,-2.5,0.2,0.6,0.9,0,,,,skillja01
373,Jacob de La Rose,21,MTL,LW,9,0,0,0,0,0,0.44,0.44,0,0,0,0,1,0,5,1,-3,0.9,2.5,-1.6,-0.3,0,-0.3,0,,,,delarja01
374,Jacob Josefson,25,NJD,C,38,3,0.03,0.24,0.26,0.08,0.42,1.16,1,10,11,3,18,2,20,3,-1,14.2,17.5,-3.3,-0.1,0.6,0.6,3,2,1,66.7,josefja01
375,Jacob Larsson,19,ANA,D,4,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,2,1,-1,1.1,1.7,-0.6,-0.1,0.1,0,0,,,,larssja01
376,Jacob Markström,27,VAN,G,26,0,0,0,0,0,0.08,0,0,0,0,0,52,10,62,15,0,39.4,44.1,0,0,0,3.8,0,,,,marksja02
377,Jacob Trouba,22,WPG,D,60,11,0.13,0.42,0.55,0.19,0.9,2.57,9,27,36,12,72,12,81,24,4,46.2,46.3,-0.1,2.7,2.5,5.2,0,,,,troubja01
378,Jaden Schwartz,24,STL,LW,78,20,0.24,0.46,0.71,0.26,0.23,2.29,21,39,60,22,86,20,56,4,14,49.7,39.1,10.6,4.1,2.3,6.4,0,,,,schwaja01
379,Jake Allen,26,STL,G,61,0,0,0.02,0.02,0,0.07,0,0,1,1,0,162,30,138,24,0,106.5,98.9,0,0,0,9.8,0,,,,allenja01
380,Jake Dotchin,22,TBL,D,35,3,0,0.31,0.31,0.08,1,1.43,0,12,12,3,26,0,16,0,10,22.5,22.6,-0.2,0.4,2.3,2.7,0,,,,dotchja01
381,Jake Gardiner,26,TOR,D,82,14,0.11,0.41,0.52,0.17,0.41,1.55,10,37,47,16,110,29,57,1,24,69.4,61.5,7.9,3.6,5.1,8.7,0,,,,gardija01
382,Jake Guentzel,22,PIT,C,40,13,0.4,0.43,0.83,0.33,0.25,2.03,18,19,37,15,47,7,33,0,7,31.3,26.7,4.7,3.6,0.7,4.4,0,,,,guentja01
383,Jake McCabe,23,BUF,D,76,6,0.04,0.22,0.26,0.08,0.34,1.04,3,19,22,7,66,8,87,22,-7,46.7,57.9,-11.3,0.6,3.4,4,0,,,,mccabja01
384,Jake Muzzin,27,LAK,D,82,10,0.11,0.23,0.34,0.12,0.56,2.24,10,21,31,11,75,23,91,16,-21,53.3,47.1,6.2,1.8,3.6,5.4,0,,,,muzzija01
385,Jake Virtanen,20,VAN,RW,10,0,0,0.1,0.1,0.03,0.2,1.3,0,1,1,0,1,0,0,0,1,2.4,3.8,-1.4,-0.2,0.2,0,0,,,,virtaja01
386,Jakob Chychrun,18,ARI,D,68,7,0.1,0.19,0.29,0.11,0.69,1.26,8,14,22,8,39,4,57,8,-14,32.4,43.1,-10.7,1.6,1.4,3,1,0,1,0,chychja01
387,Jakob Forsbacka Karlsson,20,BOS,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.3,0,0,0,0,,,,forsbja01
388,Jakob Silfverberg,26,ANA,RW,79,20,0.29,0.33,0.62,0.25,0.25,2.87,25,28,53,21,68,14,56,12,10,52,45.5,6.5,4,2.1,6.1,6,1,5,16.7,silfvja01
389,Jakub Kindl,29,FLA,D,39,1,0,0.1,0.1,0.03,0.72,1.05,0,4,4,1,18,0,29,0,-11,18.2,25.4,-7.3,-0.3,0.5,0.2,0,,,,kindlja01
390,Jakub Nakládal,29,CAR,D,3,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,-4,0.9,1.8,-0.9,-0.1,-0.2,-0.3,0,,,,naklaja01
391,Jakub Voráček,27,PHI,RW,82,22,0.24,0.5,0.74,0.27,0.68,3.09,22,45,67,24,97,44,77,0,-24,47.5,46.9,0.6,4.6,1,5.6,11,5,6,45.5,voracja01
392,Jakub Vrána,20,WSH,LW,21,2,0.14,0.14,0.29,0.11,0.1,1.52,3,3,6,2,9,4,3,0,2,7.6,7.4,0.2,0.3,0.3,0.6,0,,,,vranaja01
393,James Neal,29,NSH,RW,70,18,0.33,0.26,0.59,0.25,0.5,2.89,25,20,45,19,66,26,50,1,-10,41.2,34.3,6.9,3.8,0.9,4.6,2,1,1,50,nealja01
394,James Reimer,28,FLA,G,43,0,0,0,0,0,0.05,0,0,0,0,0,98,23,98,21,0,67.5,76.3,0,0,0,8.1,0,,,,reimeja01
395,James van Riemsdyk,27,TOR,LW,82,25,0.35,0.4,0.76,0.3,0.45,2.9,32,36,68,27,87,30,61,0,-2,48.1,46.1,2.1,6.6,1.2,7.7,2,0,2,0,vanrija01
396,Jamie Benn,27,DAL,LW,77,26,0.34,0.56,0.9,0.33,0.86,2.61,29,47,76,29,88,35,87,25,-9,45,49.4,-4.4,6.4,1.1,7.5,3,1,2,33.3,bennja01
397,Jamie McBain,28,ARI,D,3,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,-1,1.7,1.6,0.1,-0.1,0,0,0,,,,mcbaija02
398,Jamie McGinn,28,ARI,LW,72,7,0.13,0.11,0.24,0.1,0.32,1.61,10,9,19,8,28,4,47,0,-23,29.3,38.6,-9.3,0.2,0.2,0.4,0,,,,mcginja01
399,Jamie Oleksiak,24,DAL,D,41,3,0.12,0.05,0.17,0.08,0.9,0.8,6,2,8,4,23,0,35,7,-4,26.1,23.1,3,0.5,0.9,1.4,0,,,,oleksja01
400,Jannik Hansen,30,TOT,RW,43,8,0.19,0.28,0.47,0.18,0.79,1.7,9,13,22,8,33,0,43,12,2,26,22.9,3.2,1.2,1,2.2,0,,,,hanseja01
401,Jared Boll,30,ANA,RW,51,1,0,0.06,0.06,0.02,1.71,0.25,0,3,3,1,6,0,9,0,-3,6.2,12.3,-6.1,-0.5,0.2,-0.3,0,,,,bollja01
402,Jared Coreau,25,DET,G,14,0,0,0,0,0,0,0,0,0,0,0,32,2,41,7,0,23.1,21.8,0,0,0,1,0,,,,coreaja01
403,Jared McCann,20,FLA,C,29,2,0.03,0.21,0.24,0.07,0.14,1.52,1,7,8,2,13,2,12,0,-1,9.4,10.4,-1,-0.1,0.4,0.3,0,,,,mccanja01
404,Jared Spurgeon,27,MIN,D,76,13,0.13,0.37,0.5,0.17,0.26,1.89,11,31,42,14,105,20,71,19,33,62.6,47.5,15.1,3,5.9,8.9,0,,,,spurgja01
405,Jarome Iginla,39,TOT,RW,80,11,0.18,0.16,0.34,0.14,0.88,1.91,16,14,30,13,45,18,56,0,-30,33.1,39.4,-6.4,1.1,0.5,1.6,0,,,,iginlja01
406,Jaromír Jágr,44,FLA,RW,82,17,0.2,0.37,0.56,0.21,0.68,2.21,18,33,51,19,80,25,52,0,2,49.1,42.9,6.3,3,1.9,4.9,0,,,,jagrja01
407,Jaroslav Halák,31,NYI,G,28,0,0,0.04,0.04,0.01,0,0,0,1,1,0,70,9,75,15,0,52.3,53.6,0,0,0,5.4,0,,,,halakja01
408,Jason Chimera,37,NYI,LW,82,15,0.24,0.16,0.4,0.18,0.49,1.48,22,14,36,16,47,0,56,10,1,36.1,45.2,-9.1,3,1,4,2,0,2,0,chimeja01
409,Jason Demers,28,FLA,D,81,10,0.11,0.23,0.35,0.12,0.65,1.21,10,21,31,11,64,8,81,11,-14,46.8,51.5,-4.7,2.1,2.8,4.9,0,,,,demerja01
410,Jason Dickinson,21,DAL,C,10,1,0.2,0,0.2,0.11,0,0.9,2,0,2,1,2,0,5,0,-3,4.4,2.7,1.8,0.1,0,0.1,0,,,,dickija01
411,Jason Garrison,32,TBL,D,70,3,0.01,0.11,0.13,0.04,0.2,1.37,1,9,10,3,38,0,69,23,-8,36.5,45.7,-9.2,-0.5,2.3,1.8,0,,,,garrija01
412,Jason Pominville,34,MIN,RW,78,16,0.17,0.44,0.6,0.21,0.05,2.26,14,37,51,18,60,11,50,3,2,40,34.4,5.6,3.5,1,4.6,4,3,1,75,pominja01
413,Jason Spezza,33,DAL,C,68,18,0.22,0.51,0.74,0.26,0.43,2.19,17,38,55,20,76,30,68,4,-18,36.1,38.9,-2.8,4.1,0.3,4.5,1,0,1,0,spezzja01
414,Jason Zucker,25,MIN,LW,79,19,0.28,0.32,0.59,0.24,0.38,2.18,24,27,51,20,72,2,39,3,34,48.3,35.1,13.2,4.3,2.5,6.7,1,0,1,0,zuckeja01
415,Jay Beagle,31,WSH,RW,81,12,0.16,0.21,0.37,0.14,0.27,1.23,14,19,33,13,44,0,48,24,20,29.1,31.6,-2.6,1.6,1.9,3.5,0,,,,beaglja01
416,Jay Bouwmeester,33,STL,D,81,4,0.01,0.17,0.19,0.05,0.35,1.31,1,15,16,5,74,1,91,24,6,54.7,58.2,-3.5,-0.5,4.6,4.1,0,,,,bouwmja01
417,Jay McClement,33,CAR,C,65,4,0.08,0.05,0.12,0.05,0.28,0.57,6,3,9,4,16,0,39,15,-8,17.2,21.2,-3.9,-0.6,0.6,0,0,,,,mccleja01
418,Jaycob Megna,24,ANA,D,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.5,0.5,0,0,0.1,0.1,0,,,,megnaja02
419,Jayson Megna,26,VAN,C,58,3,0.07,0.07,0.14,0.06,0.1,1.24,4,4,8,3,17,4,19,1,-4,20.8,28.1,-7.3,-0.7,0.8,0.1,0,,,,megnaja01
420,Jean-François Bérubé,25,NYI,G,14,0,0,0,0,0,0,0,0,0,0,0,31,8,30,5,0,20.2,17.9,0,0,0,0.8,0,,,,berubje02
421,Jean-Gabriel Pageau,24,OTT,C,82,12,0.15,0.26,0.4,0.15,0.29,2.06,13,23,36,13,48,0,58,23,13,39.7,40.6,-0.8,1.3,2.1,3.4,0,,,,pageaje01
422,Jean-Sébastien Dea,22,PIT,C,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0.2,0.4,-0.1,0,0,0,0,,,,deaje01
423,Jeff Carter,32,LAK,C,82,26,0.39,0.41,0.8,0.32,0.5,3.05,35,37,72,29,85,28,69,13,2,43.1,39.3,3.8,6.7,2.3,9,4,3,1,75,carteje01
424,Jeff Petry,29,MTL,D,80,10,0.1,0.25,0.35,0.12,0.28,2.15,9,22,31,11,83,17,75,12,3,63.1,57.2,5.9,1.8,4.2,6,0,,,,petryje01
