Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
287,David Savard,31,MTL,D,62,5,0.05,0.23,0.27,0.09,0.58,1.06,3,13,16,5,46,0,98,30,-22,41,60.1,-19.1,0.4,1,1.3,0,,,,savarda01
288,Dawson Mercer,20,NJD,C,82,16,0.21,0.3,0.51,0.2,0.34,1.88,16,24,40,15,77,13,91,2,-25,53,53.7,-0.6,1.9,0.6,2.6,2,0,2,0,merceda01
289,Dean Kukan,28,CBJ,D,41,4,0.07,0.2,0.27,0.09,0.39,1,3,8,11,4,33,0,39,4,-2,24.3,35.4,-11.2,0.5,1.1,1.6,0,,,,kukande01
290,Declan Chisholm,22,WPG,D,2,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,1,0.9,0.4,0.6,0,0.1,0.1,0,,,,chishde01
291,Denis Gurianov,24,DAL,RW,73,11,0.15,0.27,0.42,0.15,0.22,1.97,11,19,30,11,48,12,34,0,2,33.3,43.4,-10.1,1.1,1.5,2.6,0,,,,guriade01
292,Dennis Cholowski,23,TOT,D,11,1,0,0.27,0.27,0.07,0.18,1,0,3,3,1,10,0,13,0,-3,6.1,7.9,-1.7,0.1,0.2,0.2,0,,,,cholode01
293,Derek Forbort,29,BOS,D,76,5,0.05,0.13,0.18,0.06,0.63,0.84,4,9,13,5,51,0,78,29,2,46.3,40.1,6.2,0,3.4,3.4,0,,,,forbode01
294,Derek Grant,31,ANA,C,71,12,0.21,0.2,0.41,0.17,0.38,1.65,15,13,28,12,36,3,71,22,-16,30,35.1,-5,1.4,0.8,2.2,0,,,,grantde01
295,Derek Ryan,35,EDM,C,75,9,0.13,0.16,0.29,0.11,0.11,0.96,10,11,21,8,34,0,61,23,-4,27.8,27.4,0.4,0.7,0.7,1.4,0,,,,ryande01
296,Derek Stepan,31,CAR,C,58,7,0.16,0.17,0.33,0.13,0.24,1.66,9,9,18,7,25,0,27,2,0,27.1,21.6,5.5,0.9,0.7,1.6,0,,,,stepade01
297,Derick Brassard,34,TOT,C,46,7,0.17,0.24,0.41,0.16,0.35,1.35,8,10,18,7,28,3,21,0,4,19.1,20.6,-1.5,1,0.9,1.9,0,,,,brassde01
298,Derrick Pouliot,28,TOT,D,11,1,0,0.36,0.36,0.1,0.36,0.73,0,4,4,1,10,0,4,0,6,6.3,7.2,-0.9,0.2,0.8,1,0,,,,poulide01
299,Devin Shore,27,EDM,C,49,4,0.1,0.12,0.22,0.09,0.2,0.73,5,6,11,4,17,0,33,12,-4,14.5,18.5,-4,0.2,0.3,0.6,1,1,0,100,shorede01
300,Devon Toews,27,COL,D,66,19,0.2,0.67,0.86,0.28,0.3,2.39,13,42,55,19,123,18,77,24,52,64.8,50.6,14.2,4.7,6.6,11.2,0,,,,toewsde01
301,Dillon Dubé,23,CGY,C,79,14,0.23,0.18,0.41,0.17,0.25,1.81,17,13,30,13,50,8,47,6,1,42,35.8,6.2,2,1,3.1,0,,,,dubedi01
302,Dillon Heatherington,26,OTT,D,9,0,0,0,0,0,0.78,0.44,0,0,0,0,3,0,4,0,-1,3.5,4.3,-0.9,-0.1,0.2,0.1,0,,,,heathdi01
303,Dmitri Samorukov,22,EDM,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,-2,0.4,0.7,-0.3,0,-0.1,-0.1,0,,,,samordm01
304,Dmitrij Jaškin,28,ARI,RW,12,0,0,0.08,0.08,0.02,0.33,1.92,0,1,1,0,4,0,10,0,-6,5.5,6.1,-0.6,-0.4,0,-0.4,0,,,,jaskidm01
305,Dmitry Kulikov,31,MIN,D,80,8,0.09,0.21,0.3,0.11,0.49,0.93,7,16,23,8,69,0,66,20,23,52.4,45.8,6.6,1.2,3.5,4.7,0,,,,kulikdm01
306,Dmitry Orlov,30,WSH,D,76,13,0.16,0.3,0.46,0.17,0.58,1.67,12,22,34,13,88,4,65,6,25,60.9,54.6,6.3,2.7,5,7.7,0,,,,orlovdm01
307,Dominic Toninato,27,WPG,C,77,6,0.09,0.09,0.18,0.07,0.29,0.57,7,7,14,6,20,1,36,18,1,15.6,20,-4.4,0.2,0.8,1,0,,,,tonindo01
308,Dominik Kubalík,26,CHI,LW,78,13,0.19,0.22,0.41,0.16,0.21,2.06,15,16,31,13,48,14,50,0,-16,36.9,41.8,-4.9,1.3,1,2.3,1,0,1,0,kubaldo01
309,Dominik Simon,27,TOT,C,72,4,0.04,0.14,0.18,0.06,0.47,1.22,3,10,13,4,28,1,27,0,0,28.9,26.5,2.4,-0.5,0.9,0.3,0,,,,simondo01
310,Dougie Hamilton,28,NJD,D,62,11,0.15,0.34,0.48,0.17,0.55,3.18,9,20,29,10,80,12,90,3,-19,52.7,49.7,3,2.2,1.5,3.6,4,2,2,50,hamildo01
311,Drake Batherson,23,OTT,C,46,17,0.37,0.59,0.96,0.36,0.7,2.39,16,26,42,16,64,25,35,0,4,31.4,32.7,-1.3,3.6,1.3,4.9,3,1,2,33.3,bathedr01
312,Drake Caggiula,27,BUF,LW,18,2,0.11,0.17,0.28,0.11,0.22,1.28,2,3,5,2,10,1,18,5,-4,5.5,10.7,-5.2,0,0.2,0.2,0,,,,caggidr01
313,Drew Doughty,32,LAK,D,39,11,0.18,0.62,0.79,0.27,0.77,2.54,7,23,30,10,59,14,58,17,4,37.2,28.6,8.6,2.5,2.5,5.1,0,,,,doughdr01
314,Drew O'Connor,23,PIT,F,22,2,0.14,0.09,0.23,0.1,0.18,1.82,3,2,5,2,8,0,9,0,-1,10.7,6.2,4.6,0.1,0.2,0.3,0,,,,oconndr01
315,Dryden Hunt,26,NYR,LW,76,6,0.08,0.14,0.22,0.08,0.68,1.24,6,10,16,6,30,0,40,0,-10,32.4,34.5,-2.1,-0.4,0.8,0.4,1,0,1,0,huntdr01
316,Duncan Keith,38,EDM,D,64,6,0.02,0.31,0.33,0.09,0.34,1.23,1,19,20,6,61,3,57,14,15,46.2,47.9,-1.7,0.6,3.4,4,0,,,,keithdu01
317,Dustin Brown,37,LAK,RW,64,10,0.14,0.3,0.44,0.16,0.31,2.28,9,18,27,10,45,14,34,0,-3,33.2,35.7,-2.5,1,1.1,2.1,0,,,,browndu01
318,Dustin Tokarski,32,BUF,G,29,0,0,0,0,0,0,0,0,0,0,0,73,16,91,18,0,52.3,61.2,,0,0,4.2,0,,,,tokardu01
319,Dylan Coghlan,23,VEG,D,59,4,0.05,0.17,0.22,0.07,0.31,1.83,3,9,12,4,32,5,33,1,-5,33.7,31.1,2.6,0.5,1.3,1.8,0,,,,coghldy01
320,Dylan Cozens,20,BUF,C,79,14,0.16,0.32,0.48,0.18,0.7,2.03,13,24,37,14,67,24,68,6,-19,38.6,46.8,-8.2,1.5,0.9,2.4,1,0,1,0,cozendy01
321,Dylan DeMelo,28,WPG,D,76,4,0.01,0.16,0.17,0.05,0.37,1.03,1,11,12,4,52,0,73,31,10,50.7,48.4,2.3,-0.4,3.5,3.1,0,,,,demeldy01
322,Dylan Gambrell,25,OTT,C,63,3,0.05,0.06,0.11,0.04,0.19,0.92,3,4,7,3,24,0,36,14,2,17.6,29.7,-12.1,-1.2,1.1,0,0,,,,gambrdy01
323,Dylan Larkin,25,DET,C,71,27,0.44,0.54,0.97,0.38,0.66,2.99,30,36,66,26,99,24,99,6,-18,57.5,55.7,1.8,5.8,1,6.8,4,1,3,25,larkidy01
324,Dylan Samberg,23,WPG,D,15,1,0,0.33,0.33,0.09,0.27,0.93,0,5,5,1,11,0,9,1,3,9.4,9.3,0.2,0.2,0.7,0.9,0,,,,sambedy01
325,Dylan Sikura,26,COL,C,5,0,0,0.2,0.2,0.05,0,0.6,0,1,1,0,2,0,2,0,0,1.6,1.2,0.3,0,0,0,0,,,,sikurdy01
326,Dylan Strome,24,CHI,C,69,19,0.32,0.38,0.7,0.27,0.41,1.83,21,25,46,18,74,24,56,0,-6,44.1,42.1,2,3.3,1.5,4.7,1,0,1,0,stromdy01
327,Dysin Mayo,25,ARI,D,67,4,0.06,0.12,0.18,0.06,0.4,1.13,4,8,12,4,45,0,98,31,-22,38.1,63.9,-25.8,-0.2,1.7,1.5,0,,,,mayody01
328,Eeli Tolvanen,22,NSH,RW,75,9,0.15,0.16,0.31,0.12,0.21,2.01,11,11,22,9,51,17,41,0,-7,31.6,34.1,-2.4,0.4,0.9,1.3,1,0,1,0,tolvaee01
329,Eetu Luostarinen,23,FLA,C,78,9,0.12,0.22,0.33,0.12,0.15,1.08,9,16,25,9,41,2,53,15,1,41,33.4,7.6,0.4,0.7,1.2,1,0,1,0,luostee01
330,Egor Sokolov,21,OTT,F,8,0,0,0,0,0,0.5,1,0,0,0,0,2,0,8,0,-6,3.3,3.5,-0.2,-0.2,-0.1,-0.3,0,,,,sokoleg01
331,Elias Lindholm,27,CGY,C,82,34,0.51,0.49,1,0.41,0.27,2.87,41,38,79,33,149,38,70,20,61,67.4,44.6,22.8,7.5,3.9,11.4,1,0,1,0,lindhel01
332,Elias Pettersson,23,VAN,C,80,27,0.4,0.45,0.85,0.34,0.15,2.4,31,34,65,26,104,45,60,3,1,49.6,51.2,-1.6,5.6,1.8,7.4,8,2,6,25,petteel01
333,Elvis Merzļikins,27,CBJ,G,59,1,0,0.03,0.03,0.01,0.14,0.02,0,2,2,1,171,29,178,34,0,109.8,136.1,,0,0,10.7,0,,,,merzlel01
334,Emil Bemström,22,CBJ,C,41,5,0.15,0.12,0.27,0.11,0.1,1.51,6,5,11,5,17,1,17,0,-1,15.7,17.4,-1.7,0.4,0.4,0.8,0,,,,bemstem01
335,Eric Comrie,26,WPG,G,19,0,0,0.05,0.05,0.01,0,0,0,1,1,0,50,11,44,14,0,36.7,38,,0,0,3.8,0,,,,comrier01
336,Eric Robinson,26,CBJ,LW,67,10,0.15,0.25,0.4,0.15,0.27,1.55,10,16,26,10,35,0,55,19,-1,28.8,39.2,-10.4,1,0.9,1.9,0,,,,robiner01
337,Erik Brännström,22,OTT,D,53,4,0,0.26,0.26,0.07,0.57,1.62,0,13,13,4,41,13,47,2,-17,31.9,40.9,-9.1,0.1,1.4,1.4,0,,,,branner01
338,Erik Černák,24,TBL,D,55,4,0.02,0.22,0.24,0.07,0.84,1.56,1,11,12,4,43,0,54,18,7,37.3,35.3,2,0.1,2.6,2.6,0,,,,cernaer01
339,Erik Gudbranson,30,CGY,D,78,6,0.08,0.14,0.22,0.08,0.87,1.65,6,10,16,6,54,0,60,21,15,51,45.5,5.4,0.5,3.7,4.2,0,,,,gudbrer01
340,Erik Gustafsson,29,CHI,D,59,6,0.05,0.25,0.31,0.09,0.24,1.34,3,14,17,5,50,10,44,0,-4,35.8,34,1.8,0.8,2.2,3,0,,,,gustaer02
341,Erik Haula,30,BOS,LW,78,17,0.23,0.33,0.56,0.21,0.6,1.81,17,25,42,16,61,6,42,6,19,48.3,36.2,12.1,2.7,2.2,4.9,1,0,1,0,haulaer01
342,Erik Johnson,33,COL,D,77,9,0.1,0.22,0.32,0.12,0.31,1.81,8,16,24,9,70,1,74,27,22,47,46.4,0.6,1.5,3.8,5.3,0,,,,johnser01
343,Erik Källgren,25,TOR,G,14,0,0,0,0,0,0.14,0,0,0,0,0,49,10,43,11,0,33.4,24.8,,0,0,1.4,0,,,,kallger01
344,Erik Karlsson,31,SJS,D,50,12,0.2,0.5,0.7,0.24,0.28,2.34,10,24,34,12,65,16,69,6,-14,45.1,42.5,2.6,2.9,2.3,5.2,1,0,1,0,karlser01
345,Esa Lindell,27,DAL,D,76,8,0.05,0.28,0.33,0.1,0.16,1.79,4,20,24,8,65,4,91,34,4,52.6,57.5,-4.9,0.7,4.7,5.5,0,,,,lindees01
346,Ethan Bear,24,CAR,D,58,5,0.09,0.16,0.24,0.09,0.34,1.67,5,9,14,5,43,5,39,2,1,39.5,36.5,3,0.7,2.2,2.9,0,,,,bearet01
347,Ethan Prow,29,BUF,D,4,1,0.25,0,0.25,0.14,0,0.5,1,0,1,1,3,0,4,0,-1,1.6,2.4,-0.8,0.1,0,0.2,0,,,,prowet01
348,Evan Bouchard,22,EDM,D,81,15,0.15,0.38,0.53,0.18,0.35,2.53,12,29,41,14,89,13,81,15,10,64.6,62.7,1.9,3.3,3.7,7,0,,,,bouchev01
349,Evan Rodrigues,28,PIT,C,82,17,0.23,0.29,0.52,0.2,0.17,2.96,18,23,41,16,73,19,56,5,3,55.5,41.2,14.4,2.3,1.6,3.9,1,0,1,0,rodriev01
350,Evander Kane,30,EDM,LW,43,16,0.51,0.4,0.91,0.38,1.4,3.53,21,16,37,16,66,14,30,3,25,34.4,30.6,3.8,3.5,1.8,5.3,1,0,1,0,kaneev01
351,Evgeni Malkin,35,PIT,C,41,17,0.49,0.54,1.02,0.4,0.59,3.15,19,21,40,16,57,28,39,0,-10,30.2,24.6,5.5,3.8,0.5,4.3,0,,,,malkiev01
352,Evgenii Dadonov,32,VEG,RW,78,17,0.26,0.29,0.55,0.22,0.23,2.27,19,22,41,16,75,18,53,0,4,49.4,43,6.5,2.7,1.4,4.2,5,1,4,20,dadonev01
353,Evgeny Kuznetsov,29,WSH,C,79,28,0.3,0.68,0.99,0.36,0.56,2.63,23,51,74,26,116,39,81,11,7,48.9,48.7,0.2,5.6,2,7.6,8,2,6,25,kuzneev01
354,Evgeny Svechnikov,25,WPG,LW,72,7,0.1,0.17,0.26,0.1,0.53,1.08,7,11,18,7,27,0,31,0,-4,32.2,32.5,-0.3,0.4,0.7,1.1,0,,,,svechev01
355,Fabian Zetterlund,22,NJD,W,14,3,0.21,0.36,0.57,0.21,0,2.57,3,5,8,3,13,0,8,0,5,8,5.3,2.7,0.5,0.4,0.9,0,,,,zettefa01
356,Felix Sandström,25,PHI,G,5,0,0,0,0,0,0,0,0,0,0,0,6,0,16,4,0,9.7,11.9,,0,0,1,0,,,,sandsfe01
357,Filip Chytil,22,NYR,C,67,8,0.12,0.21,0.33,0.12,0.21,2.01,8,13,21,8,36,4,33,0,-1,36.4,36.1,0.3,0.4,1.1,1.5,3,0,3,0,chytifi01
358,Filip Forsberg,27,NSH,C,69,33,0.61,0.61,1.22,0.48,0.32,3.28,41,40,81,33,116,43,62,1,12,46.6,37.6,8.9,8.5,1.9,10.3,6,1,5,16.7,forsbfi01
359,Filip Gustavsson,23,OTT,G,18,0,0,0,0,0,0,0,0,0,0,0,46,13,62,13,0,34.2,39.1,,0,0,2.3,0,,,,gustafi01
360,Filip Hallander,21,PIT,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.4,-0.3,0,0,0,0,,,,hallafi01
361,Filip Hronek,24,DET,D,78,12,0.06,0.42,0.49,0.15,0.46,1.71,5,31,36,11,77,11,116,21,-29,56.9,70.8,-13.9,2.1,1.6,3.7,0,,,,hronefi01
362,Filip Zadina,22,DET,RW,74,9,0.14,0.19,0.32,0.12,0.14,2.08,10,13,23,9,46,10,60,0,-24,39.3,47.4,-8.1,0.4,0.4,0.8,0,,,,zadinfi01
363,Frank Vatrano,27,TOT,LW,71,13,0.25,0.2,0.45,0.19,0.31,2.27,18,14,32,14,44,4,36,0,4,41.4,32.2,9.2,2.2,1,3.2,0,,,,vatrafr01
364,Frédérick Gaudreau,28,MIN,C,76,16,0.18,0.39,0.58,0.21,0.11,1.74,14,29,43,16,70,8,66,16,12,42.9,37.6,5.4,2.2,1.3,3.4,2,1,1,50,gaudrfr01
365,Frederik Andersen,32,CAR,G,52,1,0,0.08,0.08,0.02,0,0,0,4,4,1,167,35,111,18,0,112.4,96.1,,0,0,10.2,0,,,,anderfr01
366,Frederik Gauthier,26,NJD,C,8,0,0,0,0,0,0,0.5,0,0,0,0,1,0,5,3,-1,1.5,2.8,-1.3,-0.2,0.1,-0.2,0,,,,gauthfr01
367,Fredrik Claesson,29,TBL,D,9,0,0,0,0,0,0,0.44,0,0,0,0,1,0,4,0,-3,2.8,3.7,-0.9,-0.1,0,-0.2,0,,,,claesfr01
368,Fredrik Karlström,24,DAL,C,3,0,0,0.33,0.33,0.09,0,0.33,0,1,1,0,2,0,0,0,2,0.6,0.3,0.3,0,0.1,0.1,0,,,,karlsfr01
369,Gabriel Carlsson,25,CBJ,D,38,3,0.05,0.18,0.24,0.08,0.26,0.47,2,7,9,3,23,0,20,3,6,17.8,20.5,-2.7,0.5,1.3,1.8,0,,,,carlsga01
370,Gabriel Fortier,21,TBL,LW,10,1,0.1,0,0.1,0.05,0.4,1.4,1,0,1,1,1,0,3,0,-2,3.4,3.6,-0.2,-0.1,0,0,0,,,,fortiga01
371,Gabriel Landeskog,29,COL,LW,51,24,0.59,0.57,1.16,0.47,1.53,2.94,29,28,57,23,101,35,40,1,27,37.7,31.8,5.9,5.6,1.9,7.5,2,1,1,50,landega01
372,Gabriel Vilardi,22,LAK,C,25,3,0.2,0.08,0.28,0.13,0.32,1.64,5,2,7,3,12,3,14,0,-5,8.4,10.9,-2.5,0.2,0.2,0.5,2,0,2,0,vilarga01
373,Garnet Hathaway,30,WSH,RW,76,11,0.18,0.16,0.34,0.15,0.75,1.63,14,11,25,11,49,1,37,8,19,40.5,33.2,7.3,1.1,1.8,2.9,0,,,,hathaga01
374,Garret Sparks,28,LAK,G,2,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,1.8,2.7,,0,0,0.4,0,,,,sparkga01
375,Garrett Pilon,23,WSH,C,2,1,0.5,0,0.5,0.28,0,0.5,1,0,1,1,1,0,0,0,1,0.6,0.4,0.2,0.1,0.1,0.2,0,,,,pilonga01
376,Gavin Bayreuther,27,CBJ,D,43,2,0,0.19,0.19,0.05,0.51,1.02,0,8,8,2,29,0,31,2,0,20.5,25.2,-4.7,0.1,1,1.1,0,,,,bayrega01
377,Gemel Smith,27,DET,C,3,0,0,0.33,0.33,0.09,1.67,0.33,0,1,1,0,1,0,3,0,-2,0.1,1.7,-1.5,0,0,0,0,,,,smithge02
378,Gerald Mayhew,29,TOT,F,40,6,0.28,0.03,0.3,0.16,0.45,1.33,11,1,12,6,21,4,23,0,-6,16.5,18,-1.4,0.8,0.5,1.2,0,,,,mayhege01
379,Givani Smith,23,DET,RW,46,3,0.09,0.07,0.15,0.07,2.35,1.09,4,3,7,3,12,0,18,0,-6,13.3,15.9,-2.6,0,0.3,0.2,0,,,,smithgi01
380,Glenn Gawdin,24,CGY,C,2,0,0,0,0,0,1,1.5,0,0,0,0,0,0,0,0,0,0.9,0.4,0.4,-0.1,0,0,0,,,,gawdigl01
381,Grant Hutton,26,NYI,D,16,1,0.06,0,0.06,0.03,0.25,1.38,1,0,1,1,6,0,9,2,-1,8.1,9.8,-1.8,-0.1,0.5,0.4,0,,,,huttogr01
382,Greg McKegg,29,NYR,C,43,2,0.05,0.07,0.12,0.04,0.14,0.58,2,3,5,2,8,0,24,5,-11,12.3,19,-6.7,-0.6,0.2,-0.4,0,,,,mckeggr01
383,Greg Pateryn,31,ANA,D,10,1,0.1,0.1,0.2,0.08,1,1.6,1,1,2,1,7,0,10,3,0,4.2,4.6,-0.4,0.1,0.4,0.5,0,,,,patergr01
384,Gregory Hofmann,29,CBJ,C,24,2,0.08,0.21,0.29,0.1,0.33,1.38,2,5,7,2,14,0,8,0,6,10.6,11.5,-0.9,0,0.5,0.6,0,,,,hofmagr01
385,Grigori Denisenko,21,FLA,LW,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,1.4,0.2,1.2,0,0,0,0,,,,denisgr01
386,Guillaume Brisebois,24,VAN,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0.1,0.3,-0.2,0,-0.1,-0.1,0,,,,brisegu01
387,Gustav Forsling,25,FLA,D,71,13,0.14,0.38,0.52,0.18,0.25,2.04,10,26,36,13,94,1,76,24,41,73,54.2,18.7,2.7,4.7,7.3,0,,,,forslgu02
388,Gustav Lindström,23,DET,D,63,4,0.02,0.19,0.21,0.06,0.35,0.65,1,11,12,4,33,0,54,9,-12,36.9,40.3,-3.4,0.1,1.3,1.5,0,,,,lindsgu01
389,Gustav Nyquist,32,CBJ,RW,82,19,0.22,0.43,0.65,0.23,0.32,1.49,17,33,50,18,95,15,105,13,-12,48.4,63.9,-15.5,2.8,1.1,3.8,5,2,3,40,nyquigu01
390,Hampus Lindholm,28,TOT,D,71,9,0.07,0.31,0.38,0.12,0.65,2,5,21,26,8,76,6,72,12,10,59.1,63.5,-4.4,1.1,4.7,5.8,0,,,,lindhha01
391,Harri Säteri,32,ARI,G,6,0,0,0,0,0,0,0,0,0,0,0,15,1,21,4,0,10,12.4,,0,0,0.2,0,,,,saterha01
392,Hayden Hodgson,25,PHI,RW,6,1,0.17,0.33,0.5,0.18,1.83,1.67,1,2,3,1,4,0,5,0,-1,2.3,3.7,-1.5,0.2,0.1,0.2,0,,,,hodgsha01
393,Haydn Fleury,25,SEA,D,36,2,0.06,0.06,0.11,0.04,0.36,1.44,2,2,4,2,19,0,26,7,0,19.3,18.6,0.7,-0.1,1.4,1.2,0,,,,fleurha01
394,Hendrix Lapierre,19,WSH,C,6,1,0.17,0,0.17,0.09,0.33,1.17,1,0,1,1,3,0,1,0,2,1.9,2.4,-0.6,0,0.1,0.2,0,,,,lapiehe01
395,Henri Jokiharju,22,BUF,D,60,6,0.05,0.27,0.32,0.1,0.33,1.38,3,15,18,6,58,8,79,21,-8,43.2,53.5,-10.3,0.5,2.5,3.1,0,,,,jokihhe01
396,Henrik Borgström,24,CHI,C,52,3,0.08,0.06,0.13,0.06,0.42,0.79,4,3,7,3,13,2,25,0,-14,17.8,18.5,-0.7,-0.5,0.2,-0.2,0,,,,borgshe01
397,Hudson Fasching,26,ARI,RW,11,0,0,0,0,0,0,0.27,0,0,0,0,0,0,4,1,-3,2.5,4.1,-1.6,-0.3,0,-0.3,0,,,,faschhu01
398,Hugo Alnefelt,20,TBL,G,1,0,0,0,0,0,0,0,0,0,0,0,1,1,3,0,,0.5,0.6,,0,0,-0.2,0,,,,alnefhu01
399,Hunter Drew,23,ANA,D,2,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0.5,-0.5,0,0,0,0,,,,drewhu01
400,Ian Cole,32,CAR,D,75,6,0.03,0.23,0.25,0.07,1.11,1.03,2,16,18,5,54,0,50,11,15,46.6,38.5,8.1,0.4,4,4.4,0,,,,coleia01
401,Ian Mitchell,23,CHI,D,8,0,0,0.13,0.13,0.03,0,0.25,0,1,1,0,4,1,7,1,-3,3.1,4.2,-1.1,0,0,0,0,,,,mitchia01
402,Igor Shesterkin,26,NYR,G,53,0,0,0.02,0.02,0.01,0.04,0,0,1,1,0,152,32,106,18,0,97.4,113.2,,0,0,13.6,0,,,,shestig01
403,Ilya Lyubushkin,27,TOT,D,77,5,0.03,0.17,0.19,0.06,0.66,0.7,2,13,15,5,52,0,78,25,-2,41,46.4,-5.3,0,2.6,2.6,0,,,,lyubuil01
404,Ilya Mikheyev,27,TOR,F,53,14,0.4,0.21,0.6,0.27,0.49,2.77,20,10,30,14,50,9,32,7,16,33.9,25.8,8.1,2.8,1.3,4.2,1,0,1,0,mikheil01
405,Ilya Samsonov,24,WSH,G,44,0,0,0,0,0,0,0,0,0,0,0,130,22,119,20,0,81.1,79.6,,0,0,5.1,0,,,,samsoil01
406,Ilya Sorokin,26,NYI,G,52,0,0,0,0,0,0,0,0,0,0,0,147,28,123,22,0,108.3,118.6,,0,0,12.1,0,,,,sorokil01
407,Isaac Ratcliffe,22,PHI,LW,10,1,0.1,0.3,0.4,0.14,1,1.4,1,3,4,1,4,2,3,0,-1,3,2.5,0.6,0.2,0.1,0.3,0,,,,ratclis01
408,Isaak Phillips,20,CHI,D,4,0,0,0,0,0,1,1,0,0,0,0,1,0,2,0,-1,1.7,1.9,-0.3,-0.1,0.1,0,0,,,,phillis01
409,Isac Lundeström,22,ANA,C,80,12,0.2,0.16,0.36,0.15,0.1,1.04,15,12,27,11,42,1,67,23,-3,33.2,45.1,-11.9,0.9,1.5,2.4,0,,,,lundeis01
410,Ivan Barbashev,26,STL,C,81,23,0.32,0.42,0.74,0.28,0.49,1.37,25,32,57,22,86,19,71,8,4,47.4,58,-10.6,4.4,1.4,5.9,0,,,,barbaiv01
411,Ivan Prosvetov,22,ARI,G,3,0,0,0,0,0,0,0,0,0,0,0,5,0,13,2,0,4.5,6.7,,0,0,0.2,0,,,,prosviv01
412,Ivan Provorov,25,PHI,D,79,11,0.11,0.28,0.39,0.14,0.43,2.15,9,21,30,11,79,11,115,27,-20,59,65.6,-6.6,1.5,2.9,4.4,1,0,1,0,provoiv01
413,J.J. Moser,21,ARI,D,43,5,0.09,0.26,0.35,0.12,0.37,0.93,4,10,14,5,41,4,54,7,-10,25.2,37,-11.8,0.8,1.1,2,0,,,,moserja01
414,J.T. Compher,26,COL,LW,70,14,0.26,0.21,0.47,0.2,0.36,1.46,17,14,31,13,59,11,57,15,6,33.9,38.3,-4.4,1.7,1.2,2.9,0,,,,comphj.01
415,J.T. Miller,28,VAN,C,80,36,0.4,0.84,1.24,0.45,0.59,2.58,31,64,95,34,129,50,89,24,15,49.8,50.9,-1.1,8.1,2.5,10.6,7,3,4,42.9,millejt01
416,Jaccob Slavin,27,CAR,D,79,12,0.05,0.48,0.53,0.16,0.13,2.09,4,36,40,12,107,15,74,17,35,70.4,55.8,14.6,2.1,6.8,8.9,0,,,,slavija01
417,Jack Ahcan,24,BOS,D,6,1,0.17,0,0.17,0.09,0,0.83,1,0,1,1,1,1,3,0,-3,4.1,2.8,1.3,0.1,0,0.1,0,,,,ahcanja01
418,Jack Campbell,30,TOR,G,49,0,0,0.02,0.02,0.01,0,0,0,1,1,0,178,39,123,18,0,114.7,97,,0,0,8.9,0,,,,campbja01
419,Jack Drury,21,CAR,C,2,1,1,0,1,0.54,1,3,2,0,2,1,3,0,0,0,3,1.3,0.9,0.5,0.3,0.1,0.4,0,,,,druryja01
420,Jack Eichel,25,VEG,C,34,11,0.41,0.32,0.74,0.32,0.29,3.91,14,10,24,10,42,13,26,0,3,25.5,21.3,4.1,2,0.8,2.8,3,0,3,0,eicheja01
421,Jack Hughes,20,NJD,C,49,22,0.53,0.61,1.14,0.45,0,3.37,25,29,54,22,72,19,70,1,-16,42.2,37.8,4.4,5.3,0.5,5.8,1,1,0,100,hugheja03
422,Jack Johnson,35,COL,D,74,3,0.01,0.11,0.12,0.04,0.57,0.77,1,8,9,3,44,0,58,19,5,42.3,50,-7.8,-0.6,2.4,1.9,0,,,,johnsja02
423,Jack LaFontaine,24,CAR,G,2,0,0,0,0,0,0,0,0,0,0,0,4,0,9,1,0,3.1,4.2,,0,0,-0.3,0,,,,lafonja01
424,Jack McBain,22,ARI,C,10,1,0.2,0.1,0.3,0.14,0.6,1.3,2,1,3,1,7,0,14,1,-6,4,7,-3,0.1,-0.1,0,0,,,,mcbaija03
425,Jack Quinn,20,BUF,RW,2,1,0.5,0.5,1,0.42,0,3,1,1,2,1,2,1,1,0,0,0.9,2,-1.1,0.2,0,0.3,0,,,,quinnja01
426,Jack Rathbone,22,VAN,D,9,0,0,0,0,0,0.22,1.11,0,0,0,0,1,0,6,0,-5,4.5,6.6,-2.1,-0.2,-0.1,-0.2,0,,,,rathbja01
427,Jack Roslovic,25,CBJ,C,81,18,0.27,0.28,0.56,0.22,0.15,1.62,21,22,43,17,64,12,57,7,2,40.1,47.5,-7.4,3.2,1.3,4.5,1,0,1,0,rosloja01
428,Jack Studnicka,22,BOS,C,15,1,0,0.2,0.2,0.05,0.27,1.4,0,3,3,1,3,0,9,1,-5,7.3,6.6,0.7,-0.2,0.1,-0.2,0,,,,studnja01
