Rk,Player,Age,Tm,Pos,GP,GC,G/GP,A/GP,PTS/GP,GC/GP,PIM/GP,S/GP,Adj G,Adj A,Adj PTS,Adj GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,PlayerID
283,Elias Pettersson,25,VAN,C,82,33,0.41,0.67,1.09,0.4,0.15,2.52,34,54,88,33,138,52,74,8,20,52.7,47,5.7,7.3,2.3,9.6,2,0,2,0,petteel01
284,Elvis Merzļikins,29,CBJ,G,41,0,0,0,0,0,0.1,0,0,0,0,0,100,17,130,21,0,75.2,92.1,,0,0,6.5,0,,,,merzlel01
285,Emil Andrae,21,PHI,D,4,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,-1,1.5,2.6,-1.1,-0.1,0.1,0,0,,,,andraem01
286,Emil Bemström,24,TOT,C,56,7,0.14,0.14,0.29,0.12,0.21,1.48,8,8,16,7,29,6,28,0,-5,19.1,22.4,-3.2,0.6,0.5,1.1,0,,,,bemstem01
287,Emil Heineman,22,MTL,LW,4,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,2,1,1.4,-0.4,-0.1,0.1,0,0,,,,heineem01
288,Emil Martinsen Lilleberg,22,TBL,D,37,1,0,0.14,0.14,0.04,0.43,0.84,0,5,5,1,21,0,36,0,-15,16.9,23.2,-6.3,-0.3,0.2,-0.1,0,,,,martiem01
289,Eric Comrie,28,BUF,G,10,0,0,0,0,0,0,0,0,0,0,0,19,3,32,7,0,20.1,19.9,,0,0,0.7,0,,,,comrier01
290,Eric Robinson,28,TOT,LW,47,4,0.06,0.15,0.21,0.08,0.4,1.3,3,7,10,4,16,0,21,2,-3,18.1,22.2,-4.1,-0.2,0.5,0.3,0,,,,robiner01
291,Erik Brännström,24,OTT,D,76,6,0.04,0.22,0.26,0.08,0.47,1.01,3,16,19,6,48,2,61,20,5,45,41.4,3.6,0.7,3,3.7,0,,,,branner01
292,Erik Černák,26,TBL,D,69,4,0.03,0.16,0.19,0.06,0.91,0.77,2,11,13,4,59,0,74,20,5,44.3,49.6,-5.2,-0.2,3.2,3,0,,,,cernaer01
293,Erik Gudbranson,32,CBJ,D,78,9,0.08,0.26,0.33,0.11,0.95,1.17,6,19,25,8,48,0,98,36,-14,42.4,56.9,-14.5,1.2,1.9,3.2,0,,,,gudbrer01
294,Erik Gustafsson,31,NYR,D,76,10,0.08,0.33,0.41,0.13,0.46,1.22,6,24,30,10,68,13,54,2,3,53.4,45.1,8.3,1.9,3.2,5.1,0,,,,gustaer02
295,Erik Haula,32,NJD,LW,76,14,0.21,0.25,0.46,0.19,0.71,2.05,16,18,34,14,59,5,76,21,-1,45.7,40.2,5.6,1.5,1.5,3,0,,,,haulaer01
296,Erik Johnson,35,TOT,D,67,3,0.07,0.01,0.09,0.05,0.39,0.9,5,1,6,3,33,0,73,26,-14,34.3,35.7,-1.4,-0.1,1.1,1,0,,,,johnser01
297,Erik Karlsson,33,PIT,D,82,18,0.13,0.55,0.68,0.22,0.54,2.6,11,43,54,18,120,31,89,4,4,84.6,66.9,17.7,4.1,4.2,8.3,1,0,1,0,karlser01
298,Esa Lindell,29,DAL,D,82,8,0.06,0.26,0.32,0.1,0.15,1.39,5,20,25,8,78,1,99,39,17,59.4,51.2,8.2,0.9,4.3,5.2,0,,,,lindees01
299,Ethan Bear,26,WSH,D,24,1,0.04,0.13,0.17,0.06,0.42,1,1,3,4,1,12,0,17,0,-5,10.7,12.8,-2.1,0,0.6,0.6,0,,,,bearet01
300,Ethan Del Mastro,21,CHI,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1.6,1.3,0.3,0,0.1,0.1,0,,,,delmaet01
301,Evan Bouchard,24,EDM,D,81,27,0.22,0.79,1.01,0.33,0.4,2.72,18,62,80,27,169,57,78,0,34,92.2,58.1,34.1,7.3,5.8,13.1,0,,,,bouchev01
302,Evan Rodrigues,30,FLA,C,80,14,0.15,0.34,0.49,0.17,0.43,2.33,12,26,38,14,67,13,29,1,26,45.4,35.4,10.1,1.6,2.4,4,1,0,1,0,rodriev01
303,Evander Kane,32,EDM,LW,77,18,0.31,0.26,0.57,0.24,1.1,2.86,24,19,43,18,64,9,63,4,-4,53.2,51,2.2,2.9,1.2,4.1,0,,,,kaneev01
304,Evgeni Malkin,37,PIT,C,82,26,0.33,0.49,0.82,0.31,0.85,2.43,26,38,64,25,97,30,65,3,5,57.7,45.8,11.9,5,1.8,6.7,2,0,2,0,malkiev01
305,Evgenii Dadonov,34,DAL,RW,51,9,0.24,0.22,0.45,0.18,0.16,1.31,12,11,23,10,34,4,36,0,-6,24.8,25.5,-0.7,1.5,0.4,1.9,0,,,,dadonev01
306,Evgeny Kuznetsov,31,TOT,C,63,9,0.13,0.25,0.38,0.14,0.48,1.52,8,16,24,9,42,12,53,12,-11,30.9,40.3,-9.4,0,1.1,1.1,0,,,,kuzneev01
307,Fabian Zetterlund,24,SJS,W,82,19,0.29,0.24,0.54,0.23,0.4,2.49,24,19,43,18,89,29,100,6,-34,45,68.5,-23.5,2.3,1.1,3.4,4,1,3,25,zettefa01
308,Felix Sandström,27,PHI,G,5,0,0,0,0,0,0,0,0,0,0,0,9,1,17,3,0,10.2,6.8,,0,0,-0.2,0,,,,sandsfe01
309,Filip Chytil,24,NYR,C,10,2,0,0.6,0.6,0.16,0.4,2.2,0,6,6,2,9,1,8,0,0,7.1,5.9,1.2,0.1,0.2,0.3,0,,,,chytifi01
310,Filip Forsberg,29,NSH,C,82,39,0.59,0.56,1.15,0.47,0.52,4.23,47,44,91,38,130,46,68,0,16,65.4,49.4,16,9.4,2.2,11.7,1,1,0,100,forsbfi01
311,Filip Gustavsson,25,MIN,G,45,0,0,0.02,0.02,0.01,0,0,0,1,1,0,119,24,129,32,0,76.1,81.6,,0,0,6.9,0,,,,gustafi01
312,Filip Hronek,26,VAN,D,81,14,0.06,0.53,0.59,0.18,0.47,1.83,5,42,47,14,116,17,86,20,33,70.6,68.8,1.8,2.7,5.9,8.6,0,,,,hronefi01
313,Filip Roos,25,CHI,D,4,0,0,0,0,0,0,0.5,0,0,0,0,1,0,5,0,-4,0.9,2.6,-1.7,-0.1,-0.1,-0.2,0,,,,roosfi01
314,Filip Zadina,24,SJS,RW,72,10,0.18,0.14,0.32,0.14,0.25,1.9,13,10,23,10,30,6,74,6,-44,29.6,46.3,-16.7,0.9,-0.1,0.7,2,0,2,0,zadinfi01
315,Frank Nazar,20,CHI,C,3,1,0.33,0,0.33,0.18,0,0.67,1,0,1,1,1,0,6,1,-4,0.7,2.1,-1.4,0.1,-0.1,0,0,,,,nazarfr01
316,Frank Vatrano,29,ANA,LW,82,26,0.45,0.28,0.73,0.32,1.04,3.32,37,22,59,26,84,24,109,29,-20,43.2,55.4,-12.2,5.1,1,6.1,0,,,,vatrafr01
317,Fraser Minten,19,TOR,C,4,0,0,0,0,0,0.5,0.75,0,0,0,0,1,0,2,1,0,1.2,1.5,-0.4,-0.1,0,-0.1,0,,,,mintefr01
318,Frédérick Gaudreau,30,MIN,C,67,5,0.07,0.15,0.22,0.08,0.18,1.57,5,10,15,5,25,7,60,19,-23,21.9,28.6,-6.7,-0.7,0.2,-0.4,2,0,2,0,gaudrfr01
319,Frederik Andersen,34,CAR,G,16,0,0,0.06,0.06,0.02,0,0,0,1,1,0,58,9,28,4,0,32.3,27.7,,0,0,3.5,0,,,,anderfr01
320,Fredrik Olofsson,27,COL,LW,57,3,0.05,0.11,0.16,0.06,0.14,0.79,3,6,9,3,15,0,30,10,-5,16.4,18,-1.6,-0.4,0.3,-0.1,0,,,,olofsfr01
321,Gabriel Vilardi,24,WPG,C,47,16,0.47,0.3,0.77,0.33,0.3,2.49,22,14,36,16,60,19,30,0,11,28.8,29.6,-0.8,3.4,1.3,4.6,0,,,,vilarga01
322,Gage Goncalves,23,TBL,C,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.2,0.2,0,-0.1,0,0,0,,,,goncaga01
323,Garnet Hathaway,32,PHI,RW,82,7,0.09,0.12,0.21,0.08,1.61,1.26,7,10,17,7,35,0,51,9,-7,33.9,26.4,7.4,-0.4,1.1,0.6,0,,,,hathaga01
324,Gavin Brindley,19,CBJ,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0.2,0,0,0,0,,,,brindga01
325,Georgi Romanov,24,SJS,G,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1.1,2.1,,0,0,0.4,0,,,,romange01
326,Georgii Merkulov,23,BOS,F,4,0,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0,1,0.9,1.4,-0.6,-0.1,0.1,0,0,,,,merkuge01
327,Givani Smith,25,SJS,RW,36,1,0.03,0.08,0.11,0.04,1.11,0.86,1,3,4,1,6,0,19,0,-13,8,13.4,-5.4,-0.3,0,-0.3,0,,,,smithgi01
328,Glenn Gawdin,26,ANA,C,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,-1,0,0.5,-0.5,0,0,0,0,,,,gawdigl01
329,Graeme Clarke,22,NJD,RW,3,0,0,0,0,0,0.67,0.67,0,0,0,0,1,0,3,0,-2,0.8,2,-1.1,-0.1,0,-0.1,0,,,,clarkgr01
330,Grant Hutton,28,NYI,D,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.9,0.7,0.2,0,0.1,0.1,0,,,,huttogr01
331,Grigori Denisenko,23,VEG,LW,6,0,0,0,0,0,0.33,0.83,0,0,0,0,1,0,4,0,-3,1.9,2.6,-0.8,-0.2,0,-0.2,0,,,,denisgr01
332,Gustav Forsling,27,FLA,D,79,13,0.13,0.37,0.49,0.17,0.54,2.03,10,28,38,13,97,4,67,30,56,63.8,53.6,10.2,2.6,8,10.6,0,,,,forslgu02
333,Gustav Lindström,25,TOT,D,46,4,0.07,0.15,0.22,0.08,0.52,0.63,3,7,10,4,30,0,26,8,12,22,24.8,-2.8,0.4,2.3,2.7,0,,,,lindsgu01
334,Gustav Nyquist,34,NSH,RW,81,27,0.28,0.64,0.93,0.33,0.1,1.89,22,50,72,26,107,38,65,3,7,56.4,48.6,7.8,5.5,1.8,7.3,3,2,1,66.7,nyquigu01
335,Gustav Olofsson,29,SEA,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.7,-0.4,0,0,0,0,,,,olofsgu01
336,Hampus Lindholm,30,BOS,D,73,8,0.04,0.32,0.36,0.11,0.86,1.36,3,22,25,8,86,14,78,24,18,57.8,55.7,2.1,0.7,4.9,5.6,0,,,,lindhha01
337,Hardy Haman Aktell,25,WSH,D,6,0,0,0.17,0.17,0.05,0.33,0.83,0,1,1,0,2,0,4,0,-2,3,2.4,0.6,0,0,0,0,,,,hamanha01
338,Haydn Fleury,27,TBL,D,24,2,0.04,0.17,0.21,0.07,0.83,1.04,1,4,5,2,17,0,16,4,5,11.6,14,-2.4,0.1,1.2,1.3,0,,,,fleurha01
339,Hendrix Lapierre,21,WSH,C,51,8,0.16,0.27,0.43,0.16,0.08,1,8,13,21,8,32,10,23,0,-1,17.1,20.7,-3.6,1.3,0.7,2,0,,,,lapiehe01
340,Henri Jokiharju,24,BUF,D,74,6,0.04,0.23,0.27,0.09,0.32,1.14,3,16,19,6,64,0,53,3,14,50.5,52.3,-1.8,0.6,4,4.5,0,,,,jokihhe01
341,Henry Thrun,22,SJS,D,51,4,0.06,0.16,0.22,0.07,0.31,0.94,3,8,11,4,34,6,64,14,-22,27.4,42.9,-15.5,0.1,1.2,1.3,0,,,,thrunhe01
342,Hudson Fasching,28,NYI,RW,45,5,0.09,0.22,0.31,0.11,0.13,0.91,4,10,14,5,19,1,25,0,-7,17.5,20.9,-3.4,0.3,0.3,0.6,0,,,,faschhu01
343,Hugh McGing,25,STL,LW,5,0,0,0,0,0,0,0.8,0,0,0,0,1,1,5,0,-5,2,1.5,0.5,-0.1,-0.1,-0.2,0,,,,mcginhu01
344,Hunter Shepard,28,WSH,G,4,0,0,0,0,0,0,0,0,0,0,0,15,3,13,2,0,6,11,,0,0,0.6,0,,,,shepahu01
345,Ian Cole,34,VAN,D,78,3,0.03,0.12,0.14,0.04,0.78,0.78,2,9,11,4,60,0,84,34,10,51,45.2,5.8,-0.5,3.4,2.9,0,,,,coleia01
346,Ian Mitchell,25,BOS,D,13,1,0,0.15,0.15,0.04,0.77,0.85,0,2,2,1,11,0,6,1,6,7.4,7.4,0,-0.1,0.9,0.8,0,,,,mitchia01
347,Igor Shesterkin,28,NYR,G,55,0,0,0.02,0.02,0,0.11,0.02,0,1,1,0,164,45,141,26,0,108.1,109.9,,0,0,10.7,0,,,,shestig01
348,Ilya Lyubushkin,29,TOT,D,74,2,0,0.11,0.11,0.03,0.77,0.64,0,8,8,2,43,0,88,34,-11,42.3,48.6,-6.4,-0.8,1.7,0.9,0,,,,lyubuil01
349,Ilya Mikheyev,29,VAN,F,78,11,0.14,0.26,0.4,0.14,0.05,1.88,11,19,30,11,44,1,44,2,1,39.5,37.2,2.4,0.9,1.1,2.1,0,,,,mikheil01
350,Ilya Samsonov,26,TOR,G,40,0,0,0.03,0.03,0.01,0,0,0,1,1,0,136,30,120,29,0,81.8,70.4,,0,0,4.7,0,,,,samsoil01
351,Ilya Solovyov,23,CGY,D,10,1,0,0.3,0.3,0.08,0.4,1,0,3,3,1,5,1,9,2,-3,4.4,6.6,-2.2,0.1,0.1,0.2,0,,,,solovil01
352,Ilya Sorokin,28,NYI,G,56,1,0,0.04,0.04,0.01,0,0,0,2,2,1,159,33,167,45,0,118.3,122,,0,0,11.4,0,,,,sorokil01
353,Isaak Phillips,22,CHI,D,33,2,0,0.18,0.18,0.05,0.67,0.94,0,6,6,2,12,0,43,5,-26,16,29.1,-13.1,-0.1,-0.2,-0.4,0,,,,phillis01
354,Isac Lundeström,24,ANA,C,46,4,0.11,0.13,0.24,0.09,0.04,0.83,5,6,11,4,20,2,42,23,-1,16.4,19.3,-2.9,-0.3,0.7,0.4,0,,,,lundeis01
355,Isak Rosen,20,BUF,RW,7,0,0,0,0,0,0,1.14,0,0,0,0,0,0,3,0,-3,1.8,2.9,-1,-0.2,0,-0.2,0,,,,rosenis01
356,Ivan Barbashev,28,VEG,C,82,17,0.23,0.32,0.55,0.21,0.51,1.49,19,25,44,17,85,17,53,0,15,53.2,54.3,-1.1,2.4,2.1,4.5,0,,,,barbaiv01
357,Ivan Fedotov,27,PHI,G,3,0,0,0,0,0,0,0,0,0,0,0,6,0,10,0,0,5.3,4,,0,0,-0.2,0,,,,fedotiv01
358,Ivan Miroshnichenko,19,WSH,LW,21,2,0.1,0.19,0.29,0.1,0.29,1.43,2,4,6,2,9,2,11,0,-4,7.3,9.9,-2.6,0.1,0.2,0.3,0,,,,mirosiv01
359,Ivan Prosvetov,24,COL,G,11,0,0,0,0,0,0,0,0,0,0,0,29,5,26,4,0,17.7,20.2,,0,0,1.2,0,,,,prosviv01
360,Ivan Provorov,27,CBJ,D,82,10,0.06,0.33,0.39,0.12,0.24,1.3,5,26,31,10,77,9,117,38,-11,56.4,68.3,-12,1.4,2.7,4.1,0,,,,provoiv01
361,J.J. Moser,23,ARI,D,80,8,0.06,0.26,0.33,0.11,0.44,0.96,5,20,25,8,72,5,97,25,-5,52.4,63.8,-11.4,1,2.7,3.7,0,,,,moserja01
362,J.T. Compher,28,DET,LW,77,18,0.25,0.38,0.62,0.24,0.44,1.4,19,28,47,18,84,26,94,31,-5,37.6,46.6,-9,2.4,1.4,3.8,0,,,,comphj.01
363,J.T. Miller,30,VAN,C,81,37,0.46,0.81,1.27,0.46,0.72,2.4,37,64,101,38,137,51,72,18,32,51.9,46.4,5.5,9,2.7,11.7,2,0,2,0,millejt01
364,Jaccob Slavin,29,CAR,D,81,11,0.07,0.38,0.46,0.14,0.1,1.86,6,30,36,11,82,2,79,20,21,64.3,50.2,14.1,2,5.6,7.6,0,,,,slavija01
365,Jack Campbell,32,EDM,G,5,0,0,0,0,0,0,0,0,0,0,0,13,5,20,3,0,8.1,12.3,,0,0,0.4,0,,,,campbja01
366,Jack Drury,23,CAR,C,74,9,0.11,0.26,0.36,0.13,0.45,1.43,8,18,26,9,48,14,32,2,4,30.3,26.8,3.5,0.8,1.3,2.1,0,,,,druryja01
367,Jack Eichel,27,VEG,C,63,26,0.49,0.59,1.08,0.42,0.43,4.41,31,36,67,27,90,33,64,11,4,41.8,36.7,5,5.9,1.6,7.5,5,2,3,40,eicheja01
368,Jack Hughes,22,NJD,C,62,28,0.44,0.76,1.19,0.45,0.19,4.42,26,45,71,26,98,42,68,0,-12,53,41.8,11.2,6.4,1.1,7.5,1,0,1,0,hugheja03
369,Jack Johnson,37,COL,D,80,5,0.04,0.16,0.2,0.06,0.48,0.95,3,13,16,5,55,0,48,8,15,46.2,46.4,-0.1,0.4,3,3.3,0,,,,johnsja02
370,Jack McBain,24,ARI,C,67,9,0.12,0.27,0.39,0.14,0.75,0.84,8,17,25,9,43,0,49,14,8,33.4,31.9,1.5,1,1.2,2.2,0,,,,mcbaija03
371,Jack Quinn,22,BUF,RW,27,8,0.33,0.37,0.7,0.29,0.3,2.07,9,10,19,8,22,3,23,3,-1,15.6,15.2,0.4,1.6,0.5,2.1,0,,,,quinnja01
372,Jack Roslovic,27,TOT,C,59,11,0.15,0.37,0.53,0.18,0.27,1.98,9,21,30,11,48,6,58,6,-10,34.4,35.2,-0.7,1.3,0.7,2,0,,,,rosloja01
373,Jack Studnicka,24,TOT,C,22,1,0.05,0,0.05,0.02,0.27,0.91,1,0,1,1,4,1,17,2,-12,3.9,11.9,-8,-0.5,-0.1,-0.6,0,,,,studnja01
374,Jack Thompson,21,TOT,D,3,0,0,0,0,0,0,1.33,0,0,0,0,1,0,3,0,-2,1.2,1.4,-0.2,-0.1,0,-0.1,0,,,,thompja01
375,Jackson Blake,20,CAR,RW,1,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,-2,0.3,1.1,-0.7,0,-0.1,-0.1,0,,,,blakeja02
376,Jackson LaCombe,23,ANA,D,71,5,0.03,0.21,0.24,0.07,0.34,0.77,2,15,17,5,40,4,87,27,-24,39.3,51.4,-12.1,0.1,1.2,1.3,0,,,,lacomja01
377,Jacob Bernard-Docker,23,OTT,D,72,5,0.06,0.14,0.19,0.07,0.35,0.71,4,10,14,5,45,0,70,18,-7,35.6,39.5,-3.9,0.4,1.8,2.2,0,,,,bernaja01
378,Jacob Bryson,26,BUF,D,36,3,0.03,0.19,0.22,0.07,0.22,0.42,1,7,8,2,19,0,16,2,5,16.4,18.5,-2,0.2,1.5,1.7,0,,,,brysoja01
379,Jacob MacDonald,30,SJS,D,34,4,0.21,0.06,0.26,0.13,0.68,1.44,7,2,9,4,17,11,20,0,-14,10.6,15.7,-5.1,1.1,0.1,1.2,0,,,,macdoja02
380,Jacob Markström,34,CGY,G,48,1,0,0.1,0.1,0.03,0,0,0,5,5,1,140,26,131,24,0,92.9,102.5,,0,0,8.2,0,,,,marksja02
381,Jacob Middleton,28,MIN,D,80,9,0.09,0.23,0.31,0.11,0.96,1.06,7,18,25,9,57,0,94,22,-15,49.9,53.8,-3.9,1.1,2.2,3.3,0,,,,middlja01
382,Jacob Moverare,25,LAK,D,24,1,0.04,0,0.04,0.02,0.25,0.46,1,0,1,1,11,0,13,2,0,8.8,8.8,0,-0.1,0.6,0.5,0,,,,moverja01
383,Jacob Peterson,24,SJS,C,6,0,0,0,0,0,0.33,0.5,0,0,0,0,1,1,5,2,-3,1.3,4.3,-3,-0.2,0,-0.2,0,,,,peterja01
384,Jacob Trouba,29,NYR,D,69,7,0.04,0.28,0.32,0.1,1.06,1.87,3,18,21,7,56,1,77,18,-4,47.9,54,-6.1,0.6,3,3.6,0,,,,troubja01
385,Jaden Schwartz,31,SEA,C,62,12,0.21,0.27,0.48,0.19,0.39,1.89,13,17,30,12,52,20,47,0,-15,31.3,30.2,1.1,1.3,0.9,2.2,0,,,,schwaja01
386,Jake Allen,33,TOT,G,34,0,0,0.03,0.03,0.01,0.06,0.03,0,1,1,0,91,24,114,24,0,63.8,73.9,,0,0,5.3,0,,,,allenja01
387,Jake Bean,25,CBJ,D,72,5,0.06,0.13,0.18,0.06,0.44,1.06,4,9,13,5,40,0,61,11,-10,37.9,50.3,-12.4,0.2,1.5,1.7,0,,,,beanja01
388,Jake Christiansen,24,CBJ,D,12,1,0,0.17,0.17,0.05,0.17,0.58,0,2,2,1,5,0,10,0,-5,3.3,7.4,-4.1,0,-0.1,-0.1,0,,,,chrisja01
389,Jake DeBrusk,27,BOS,LW,80,16,0.24,0.26,0.5,0.2,0.23,2.29,19,20,39,16,67,18,59,14,4,45.7,44.3,1.4,2,1.7,3.7,6,2,4,33.3,debruja01
390,Jake Evans,27,MTL,C/RW,82,10,0.09,0.26,0.34,0.12,0.29,0.99,7,20,27,9,46,0,88,41,-1,37.2,43.6,-6.4,-0.2,1.4,1.2,1,0,1,0,evansja02
391,Jake Guentzel,29,TOT,C,67,29,0.45,0.7,1.15,0.43,0.33,3.55,29,45,74,28,113,31,61,4,25,62.7,43.7,19.1,6.6,2.4,9,0,,,,guentja01
392,Jake Leschyshyn,24,NYR,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,0,0.2,-0.2,0,0,0,0,,,,leschja01
393,Jake Lucchini,28,MIN,F,40,2,0.05,0.08,0.13,0.05,0.58,0.55,2,3,5,2,10,0,17,4,-3,10.3,13.7,-3.5,-0.4,0.3,-0.1,0,,,,lucchja01
394,Jake McCabe,30,TOR,D,73,10,0.11,0.27,0.38,0.14,0.77,1,8,19,27,10,81,3,74,16,20,56.4,52.8,3.7,1.7,3.7,5.4,0,,,,mccabja01
395,Jake Neighbours,21,STL,LW,77,18,0.35,0.14,0.49,0.23,0.27,1.88,26,11,37,17,70,27,62,3,-16,40.2,45.9,-5.7,2.9,1,3.9,3,2,1,66.7,neighja01
396,Jake Oettinger,25,DAL,G,54,0,0,0,0,0,0.04,0,0,0,0,0,178,40,140,27,0,108.6,95.8,,0,0,8.7,0,,,,oettija01
397,Jake Sanderson,21,OTT,D,79,13,0.13,0.35,0.48,0.16,0.29,2,10,27,37,13,100,27,103,38,8,57.9,52,5.8,2.4,4.4,6.8,0,,,,sandeja01
398,Jake Walman,27,DET,D,63,9,0.19,0.14,0.33,0.14,0.7,1.71,12,9,21,9,63,4,78,17,-2,35.5,51,-15.4,1.7,2.3,4,0,,,,walmaja01
399,Jakob Chychrun,25,OTT,D,82,15,0.17,0.33,0.5,0.18,0.73,2.49,14,26,40,15,99,27,103,1,-30,67.1,66.6,0.4,3.1,1.6,4.7,0,,,,chychja01
400,Jakob Pelletier,22,CGY,LW,13,1,0.08,0.15,0.23,0.08,0.15,0.69,1,2,3,1,5,0,4,0,1,4,4.7,-0.7,0.1,0.2,0.2,0,,,,pelleja01
401,Jakob Silfverberg,33,ANA,LW,81,7,0.09,0.15,0.23,0.09,0.3,1.26,7,12,19,7,40,19,38,21,4,27.7,27.8,-0.1,-0.4,1.3,0.9,0,,,,silfvja01
402,Jakub Lauko,23,BOS,C,60,3,0.03,0.13,0.17,0.05,0.53,0.72,2,8,10,3,16,0,19,0,-3,17.3,20.9,-3.7,-0.5,0.6,0.1,0,,,,laukoja01
403,Jakub Vrána,27,STL,LW,21,2,0.1,0.19,0.29,0.1,0.38,2,2,4,6,2,9,0,16,0,-7,8.6,12.5,-3.9,0.1,0.1,0.1,0,,,,vranaja01
404,Jalen Chatfield,27,CAR,D,72,8,0.11,0.19,0.31,0.11,0.33,1.25,8,13,21,8,50,0,38,3,15,42.3,34.9,7.4,1.5,3.7,5.2,0,,,,chatfja01
405,James Hamblin,24,EDM,F,31,1,0.06,0.03,0.1,0.04,0,0.58,2,1,3,1,9,0,7,1,3,8.7,8.2,0.5,-0.2,0.4,0.2,0,,,,hamblja01
406,James Malatesta,20,CBJ,LW,11,2,0.18,0.18,0.36,0.15,0.45,1.09,2,2,4,2,4,0,5,0,-1,3.2,6,-2.8,0.3,0.1,0.4,0,,,,malatja01
407,James Reimer,35,DET,G,25,0,0,0,0,0,0.16,0,0,0,0,0,72,14,70,13,0,41,48.8,,0,0,4.2,0,,,,reimeja01
408,James van Riemsdyk,34,BOS,LW,71,13,0.15,0.38,0.54,0.19,0.28,2,11,26,37,13,54,23,24,0,7,39.4,25.5,13.9,2.1,1.3,3.4,1,0,1,0,vanrija01
409,Jamie Benn,34,DAL,LW,82,22,0.26,0.48,0.73,0.27,0.5,2,20,38,58,21,88,35,53,8,8,49.3,39.3,10,4.3,1.5,5.9,1,1,0,100,bennja01
410,Jamie Drysdale,21,TOT,D,34,4,0.09,0.21,0.29,0.1,0.24,1.62,3,7,10,4,20,5,35,0,-20,21.9,25.1,-3.3,0.5,0.1,0.6,0,,,,drysdja01
411,Jamie Oleksiak,31,SEA,D,82,5,0.02,0.16,0.18,0.06,0.45,1.32,2,13,15,5,59,0,93,32,-2,52.4,52.5,-0.1,-0.3,4.1,3.7,0,,,,oleksja01
412,Jan Jeník,23,ARI,RW,5,0,0,0.2,0.2,0.05,1,0.4,0,1,1,0,1,0,2,0,-1,1.1,1.5,-0.4,0,0,0,0,,,,jenikja01
413,Jan Rutta,33,SJS,D,69,7,0.07,0.2,0.28,0.09,0.55,1,5,14,19,7,38,0,85,26,-21,34.8,59.2,-24.4,0.7,2.2,2.9,0,,,,ruttaja02
414,Jani Hakanpää,31,DAL,D,64,4,0.03,0.16,0.19,0.06,0.52,0.88,2,10,12,4,59,0,78,29,10,34.9,38.9,-3.9,-0.1,2.9,2.8,0,,,,hakanja01
415,Jansen Harkins,26,PIT,C,45,1,0,0.09,0.09,0.02,0.47,0.82,0,4,4,1,6,0,10,0,-4,11.3,13.9,-2.6,-0.6,0.2,-0.4,1,1,0,100,harkija01
416,Jared McCann,27,SEA,C,80,24,0.36,0.41,0.78,0.3,0.39,2.7,29,32,61,25,79,29,76,16,-10,40.4,33.5,6.9,5,1.6,6.6,3,0,3,0,mccanja01
417,Jared Spurgeon,34,MIN,D,16,1,0,0.31,0.31,0.08,0.13,1.31,0,5,5,1,19,5,19,10,5,10.9,10.1,0.9,0,1.1,1.2,0,,,,spurgja01
418,Jaret Anderson-Dolan,24,TOT,C,31,1,0.03,0.1,0.13,0.04,0.19,1,1,3,4,1,11,0,18,2,-5,14.2,13.8,0.4,-0.5,0.3,-0.2,0,,,,anderja01
419,Jarred Tinordi,31,CHI,D,52,2,0,0.17,0.17,0.05,1.23,0.62,0,9,9,2,22,0,63,14,-27,21,37,-16,-0.1,0.4,0.3,0,,,,tinorja01
420,Jason Dickinson,28,CHI,C,82,15,0.27,0.16,0.43,0.19,0.52,1.54,22,13,35,16,56,5,73,26,4,37.4,41.7,-4.3,1.7,2.3,4,1,0,1,0,dickija01
421,Jason Polin,24,COL,F,7,1,0.14,0,0.14,0.08,0.29,0.86,1,0,1,1,1,0,0,0,1,0.7,1.1,-0.4,0,0.1,0.1,0,,,,polinja01
422,Jason Robertson,24,DAL,LW,82,29,0.35,0.62,0.98,0.36,0.27,2.82,28,49,77,29,117,39,59,0,19,59.6,36.2,23.3,6.3,2.2,8.5,6,4,2,66.7,roberja01
423,Jason Zucker,32,TOT,LW,69,13,0.2,0.26,0.46,0.18,1.17,2.17,14,17,31,12,47,13,44,1,-9,37.7,36.1,1.6,1.8,0.7,2.6,0,,,,zuckeja01
424,Jaycob Megna,31,CHI,D,44,1,0,0.05,0.05,0.01,0.5,0.64,0,2,2,1,21,0,49,13,-15,23.5,31.3,-7.7,-0.8,1.2,0.4,0,,,,megnaja02
